2002_VC2451_ODB_CLSTR1010,-,['WP_000226858.1']
5630_VCA0388_MCRBS_CLSTR1960,+,['WP_000226874.1']
800_VCA0056_ODB_CLSTR515,+,['WP_000226962.1']
4600_VC0796_MCRBS_CLSTR1338,+,"['WP_000227739.1', 'WP_000684015.1', 'WP_000164142.1', 'WP_000026596.1', 'WP_000018088.1', 'WP_000154857.1']"
5166_VC2058_MCRBS_CLSTR606,-,"['WP_000227993.1', 'WP_000075896.1', 'WP_000092964.1', 'WP_000637668.1', 'WP_000985860.1', 'WP_000119661.1', 'WP_000624259.1', 'WP_000697869.1', 'WP_001030417.1', 'WP_000182546.1', 'WP_001881782.1', 'WP_001881783.1']"
5766_VCA0676_MCRBS_CLSTR1230,+,"['WP_000228048.1', 'WP_000082209.1', 'WP_000784576.1', 'WP_000744358.1', 'WP_000670286.1']"
2714_VCA0676_ODB_CLSTR1230,+,"['WP_000228048.1', 'WP_000082209.1', 'WP_000784576.1', 'WP_000744358.1']"
5156_VC2041_MCRBS_CLSTR1766,+,['WP_000228449.1']
533_VC1904_ODB_CLSTR359,-,['WP_000228497.1']
4949_VC1600_MCRBS_CLSTR1670,-,['WP_000229271.1']
1420_VC0975_ODB_CLSTR801,-,"['WP_000229931.1', 'WP_000963390.1']"
1921_VC2048_ODB_CLSTR970,-,['WP_000233072.1']
4045_VC1777_ODB_CLSTR1359,-,"['WP_000233105.1', 'WP_000944657.1']"
3903_VC1777_ODB_CLSTR1359,-,['WP_000233105.1']
5955_VCA1072_MCRBS_CLSTR848,-,"['WP_000233685.1', 'WP_000493426.1']"
596_VC1900_ODB_CLSTR389,-,['WP_000234820.1']
5872_VCA0896_MCRBS_CLSTR108,+,"['WP_000236508.1', 'WP_000607048.1', 'WP_000675469.1']"
1817_VCA0896_ODB_CLSTR932,+,['WP_000236508.1']
1385_VC1421_ODB_CLSTR774,+,['WP_000236662.1']
5386_VC2614_MCRBS_CLSTR1843,+,['WP_000242749.1']
5930_VCA1027_MCRBS_CLSTR2133,-,['WP_000244228.1']
437_VCA0536_ODB_CLSTR291,-,['WP_000244531.1']
52_VCA0758_ODB_CLSTR50,-,"['WP_000244571.1', 'WP_000722143.1']"
2700_VC0731_ODB_CLSTR1227,-,['WP_000244647.1']
5454_VC2745_MCRBS_CLSTR1860,-,['WP_000244705.1']
3816_VC0773_ODB_CLSTR1343,-,['WP_000245175.1']
2338_VC0330_ODB_CLSTR1146,-,['WP_000245202.1']
3582_VC0378_ODB_CLSTR1150,-,"['WP_000245564.1', 'WP_001200951.1']"
2346_VC0378_ODB_CLSTR1150,-,['WP_000245564.1']
4246_VCA0319_ODB_CLSTR1402,-,"['WP_000246253.1', 'WP_000982260.1']"
806_VC2660_ODB_CLSTR521,-,['WP_000246893.1']
5606_VCA0345_MCRBS_CLSTR1943,+,['WP_000247070.1']
434_VC2697_ODB_CLSTR288,-,['WP_000248077.1']
1947_VC0763_ODB_CLSTR979,+,['WP_000249403.1']
258_VCA1067_ODB_CLSTR206,-,['WP_000250426.1']
1266_VC0701_ODB_CLSTR737,+,['WP_000250616.1']
4462_VC0471_MCRBS_CLSTR1492,-,['WP_000251279.1']
374_VC2391_ODB_CLSTR243,-,['WP_000251588.1']
5898_VCA0948_MCRBS_CLSTR2117,+,['WP_000253074.1']
366_VC1149_ODB_CLSTR239,-,['WP_000253201.1']
2744_VC1988_ODB_CLSTR652,-,"['WP_000253641.1', 'WP_000781803.1', 'WP_001084839.1']"
3503_VC1988_ODB_CLSTR652,-,"['WP_000253641.1', 'WP_000781803.1']"
5131_VC1988_MCRBS_CLSTR1756,-,['WP_000253641.1']
2647_VC1765_ODB_CLSTR1217,-,['WP_000253901.1']
5580_VCA0307_MCRBS_CLSTR1926,+,['WP_000254617.1']
5690_VCA0495_MCRBS_CLSTR1322,+,"['WP_000254716.1', 'WP_001891245.1']"
3699_VCA0495_ODB_CLSTR1322,+,['WP_000254716.1']
5672_VCA0470_MCRBS_CLSTR1992,+,['WP_000256036.1']
5102_VC1927_MCRBS_CLSTR1360,-,"['WP_000257380.1', 'WP_000438257.1', 'WP_000476112.1']"
4046_VC1927_ODB_CLSTR1360,-,"['WP_000257380.1', 'WP_000438257.1']"
3904_VC1927_ODB_CLSTR1360,-,['WP_000257380.1']
1973_VC0696_ODB_CLSTR338,+,"['WP_000257629.1', 'WP_000747937.1']"
5025_VC1770_MCRBS_CLSTR1709,-,"['WP_000258536.1', 'WP_000251914.1']"
5704_VCA0531_MCRBS_CLSTR157,+,"['WP_000258678.1', 'WP_001083605.1']"
5472_VCA0022_MCRBS_CLSTR1867,+,['WP_000258882.1']
5635_VCA0399_MCRBS_CLSTR1963,+,['WP_000259044.1']
475_VC0791_ODB_CLSTR318,-,"['WP_000260329.1', 'WP_000970287.1']"
5934_VCA1032_MCRBS_CLSTR2137,-,['WP_000262285.1']
476_VC1605_ODB_CLSTR319,-,"['WP_000262309.1', 'WP_000857631.1']"
1163_VC0075_ODB_CLSTR680,-,['WP_000262779.1']
1192_VC0328_ODB_CLSTR705,+,"['WP_000263118.1', 'WP_000653994.1']"
1396_VC0718_ODB_CLSTR785,-,['WP_000264267.1']
1043_VCA0011_ODB_CLSTR645,-,['WP_000264940.1']
5959_VCA1085_MCRBS_CLSTR2149,-,['WP_000265356.1']
4795_VC1232_MCRBS_CLSTR516,-,['WP_000266245.1']
2889_VC0914_ODB_CLSTR546,+,"['WP_000266715.1', 'WP_001039257.1']"
856_VC0914_ODB_CLSTR546,+,['WP_000266715.1']
2254_VC0923_ODB_CLSTR1104,+,['WP_000266826.1']
5164_VC2049_MCRBS_CLSTR1770,-,['WP_000266864.1']
721_VC1539_ODB_CLSTR474,+,['WP_000267456.1']
5789_VCA0735_MCRBS_CLSTR2053,+,['WP_000268204.1']
5263_VC2326_MCRBS_CLSTR1797,+,['WP_000268537.1']
1513_VCA0058_ODB_CLSTR823,+,['WP_000270236.1']
497_VC1842_ODB_CLSTR334,-,['WP_000270285.1']
3313_VC1702_ODB_CLSTR867,+,"['WP_000270410.1', 'WP_000725069.1']"
1617_VC1702_ODB_CLSTR867,+,['WP_000270410.1']
83_VC0589_ODB_CLSTR77,+,['WP_000271063.1']
401_VCA0308_ODB_CLSTR264,+,['WP_000272282.1']
2526_VC2177_ODB_CLSTR394,-,"['WP_000272895.1', 'WP_000933144.1', 'WP_000400335.1']"
5280_VC2360_MCRBS_CLSTR1807,-,['WP_000273042.1']
851_VC0966_ODB_CLSTR47,-,"['WP_000273061.1', 'WP_000623159.1', 'WP_000522238.1']"
48_VC0966_ODB_CLSTR47,-,"['WP_000273061.1', 'WP_000623159.1']"
3020_VC0428_ODB_CLSTR807,-,"['WP_000276487.1', 'WP_000195227.1']"
1462_VC0428_ODB_CLSTR807,-,['WP_000276487.1']
5010_VC1723_MCRBS_CLSTR1704,+,"['WP_000277074.1', 'WP_000708710.1']"
5727_VCA0576_MCRBS_CLSTR2021,+,['WP_000277183.1']
5590_VCA0323_MCRBS_CLSTR1931,-,"['WP_000277238.1', 'WP_001258569.1']"
156_VC1364_ODB_CLSTR137,-,['WP_000277403.1']
13_VC1091_ODB_CLSTR14,+,"['WP_000277613.1', 'WP_001880879.1', 'WP_000956294.1', 'WP_001889269.1', 'WP_000110064.1']"
2613_VC1091_ODB_CLSTR14,+,"['WP_000277613.1', 'WP_001880879.1', 'WP_000956294.1']"
619_VC1091_ODB_CLSTR14,+,['WP_000277613.1']
130_VCA0243_ODB_CLSTR115,-,['WP_000278836.1']
5211_VC2211_MCRBS_CLSTR1779,-,['WP_000279435.1']
2679_VCA0150_ODB_CLSTR1222,+,['WP_000279461.1']
5622_VCA0375_MCRBS_CLSTR1954,+,['WP_000280319.1']
2812_VC2445_ODB_CLSTR1255,-,"['WP_000281106.1', 'WP_000048991.1']"
5769_VCA0694_MCRBS_CLSTR2041,-,['WP_000281334.1']
2946_VC0403_ODB_CLSTR1252,+,"['WP_000281360.1', 'WP_001227124.1', 'WP_000252812.1', 'WP_000835144.1', 'WP_000743253.1']"
1717_VC2007_ODB_CLSTR897,-,['WP_000281794.1']
967_VC1993_ODB_CLSTR612,-,['WP_000283414.1']
415_VC2230_ODB_CLSTR276,-,"['WP_000284054.1', 'WP_000333364.1']"
5222_VC2230_MCRBS_CLSTR1783,-,['WP_000284054.1']
2915_VC0590_ODB_CLSTR77,+,"['WP_000284384.1', 'WP_000271063.1']"
804_VC1261_ODB_CLSTR519,+,['WP_000285468.1']
4618_VC0842_MCRBS_CLSTR1547,+,['WP_000287237.1']
636_VCA0876_ODB_CLSTR423,+,['WP_000288116.1']
817_VC1636_ODB_CLSTR523,+,['WP_000288440.1']
2905_VC0904_ODB_CLSTR1012,+,"['WP_000289658.1', 'WP_000194668.1']"
575_VC2018_ODB_CLSTR384,-,"['WP_000289970.1', 'WP_000592627.1', 'WP_000991933.1', 'WP_001881747.1', 'WP_000497154.1']"
2864_VC2018_ODB_CLSTR384,-,"['WP_000289970.1', 'WP_000592627.1']"
3945_VC2018_ODB_CLSTR384,-,['WP_000289970.1']
5031_VC1792_MCRBS_CLSTR1711,-,['WP_000290080.1']
1833_VC2143_ODB_CLSTR947,-,['WP_000290371.1']
1835_VC2187_ODB_CLSTR949,-,['WP_000290380.1']
4974_VC1651_MCRBS_CLSTR1685,-,"['WP_000290511.1', 'WP_000634549.1', 'WP_001894251.1']"
4217_VC2025_ODB_CLSTR9,-,"['WP_000290732.1', 'WP_001180565.1', 'WP_000287010.1', 'WP_000032624.1', 'WP_001918744.1']"
441_VC1532_ODB_CLSTR295,-,['WP_000291349.1']
2653_VC2259_ODB_CLSTR266,-,"['WP_000301490.1', 'WP_000210548.1']"
3863_VC2259_ODB_CLSTR265,-,['WP_000301490.1']
399_VC0750_ODB_CLSTR262,+,['WP_000301571.1']
472_VC1393_ODB_CLSTR315,+,['WP_000312387.1']
4080_VC2329_ODB_CLSTR1383,+,['WP_000312987.1']
974_VC2415_ODB_CLSTR616,-,['WP_000331318.1']
3929_VC1255_ODB_CLSTR38,-,['WP_000331860.1']
5221_VC2229_MCRBS_CLSTR276,-,['WP_000333364.1']
2790_VC0487_ODB_CLSTR117,+,"['WP_000334125.1', 'WP_001906605.1']"
3897_VC0487_ODB_CLSTR1354,+,['WP_000334125.1']
2886_VC1004_ODB_CLSTR1273,+,"['WP_000334233.1', 'WP_001104251.1']"
711_VCA0708_ODB_CLSTR466,+,['WP_000335361.1']
53_VC0202_ODB_CLSTR51,+,['WP_000335750.1']
5658_VCA0441_MCRBS_CLSTR1982,+,"['WP_000335802.1', 'WP_001047180.1']"
57_VC0991_ODB_CLSTR55,-,['WP_000337015.1']
5844_VCA0834_MCRBS_CLSTR2086,+,['WP_000337242.1']
185_VC1061_ODB_CLSTR164,-,['WP_000337335.1']
1048_VC1033_ODB_CLSTR647,+,['WP_000337457.1']
1871_VC1328_ODB_CLSTR82,+,"['WP_000340252.1', 'WP_001909557.1', 'WP_001881084.1']"
1824_VC1328_ODB_CLSTR939,+,['WP_000340252.1']
1878_VC1057_ODB_CLSTR958,-,['WP_000340598.1']
37_VC0893_ODB_CLSTR36,+,"['WP_000340821.1', 'WP_000362406.1']"
4499_VC0558_MCRBS_CLSTR1507,-,"['WP_000340990.1', 'WP_000369278.1']"
5230_VC2242_MCRBS_CLSTR1789,-,['WP_000342513.1']
5693_VCA0505_MCRBS_CLSTR2004,+,['WP_000343779.1']
5655_VCA0436_MCRBS_CLSTR1979,+,['WP_000343784.1']
2845_VC1044_ODB_CLSTR1265,-,"['WP_000343824.1', 'WP_001880851.1']"
4227_VC0543_ODB_CLSTR1003,+,"['WP_000344160.1', 'WP_000006855.1', 'WP_000481017.1']"
1984_VC0543_ODB_CLSTR1005,+,['WP_000344160.1']
5064_VC1861_MCRBS_CLSTR1724,-,"['WP_000347798.1', 'WP_000886243.1', 'WP_000759076.1']"
5215_VC2221_MCRBS_CLSTR1781,+,['WP_000348347.1']
2760_VC0551_ODB_CLSTR1244,+,"['WP_000348847.1', 'WP_000042727.1', 'WP_000148780.1']"
2774_VC0100_ODB_CLSTR1106,-,"['WP_000349528.1', 'WP_000550456.1']"
2256_VC0100_ODB_CLSTR1106,-,['WP_000349528.1']
5717_VCA0557_MCRBS_CLSTR2014,+,['WP_000350040.1']
545_VC1876_ODB_CLSTR364,-,"['WP_000350068.1', 'WP_000011329.1']"
3431_VC1876_ODB_CLSTR122,-,"['WP_000350068.1', 'WP_001994134.1', 'WP_000052153.1']"
3571_VC0462_ODB_CLSTR1029,+,"['WP_000350195.1', 'WP_000422572.1']"
2075_VC0462_ODB_CLSTR1029,+,['WP_000350195.1']
3083_VC1757_ODB_CLSTR1291,+,"['WP_000350250.1', 'WP_001069849.1']"
2171_VC0577_ODB_CLSTR1063,+,"['WP_000351014.1', 'WP_000257304.1']"
5964_VCA1108_MCRBS_CLSTR471,-,"['WP_000351197.1', 'WP_000145529.1', 'WP_001079865.1', 'WP_000803562.1']"
4309_VC0136_MCRBS_CLSTR772,+,"['WP_000351233.1', 'WP_000288841.1']"
1383_VC0136_ODB_CLSTR772,+,['WP_000351233.1']
213_VC2705_ODB_CLSTR165,+,['WP_000354544.1']
1391_VC2103_ODB_CLSTR780,+,['WP_000354569.1']
5266_VC2332_MCRBS_CLSTR1799,-,['WP_000354939.1']
2640_VC1822_ODB_CLSTR1212,-,['WP_000355517.1']
640_VCA0991_ODB_CLSTR427,-,['WP_000357040.1']
2348_VC0394_ODB_CLSTR1152,-,['WP_000357696.1']
1964_VC2118_ODB_CLSTR992,-,['WP_000357782.1']
4401_VC0339_MCRBS_CLSTR1469,-,['WP_000357921.1']
136_VC1181_ODB_CLSTR121,-,['WP_000358468.1']
1483_VC0433_ODB_CLSTR814,+,['WP_000358606.1']
550_VC1753_ODB_CLSTR369,+,"['WP_000359394.1', 'WP_001278820.1', 'WP_000805968.1']"
748_VC1753_ODB_CLSTR369,+,"['WP_000359394.1', 'WP_001278820.1']"
4679_VC0972_MCRBS_CLSTR715,+,"['WP_000359808.1', 'WP_001880792.1', 'WP_001027396.1']"
821_VC1277_ODB_CLSTR527,+,['WP_000360438.1']
554_VC1722_ODB_CLSTR373,+,['WP_000360588.1']
2855_VC1985_ODB_CLSTR923,-,"['WP_000360594.1', 'WP_001911432.1']"
1804_VC1985_ODB_CLSTR924,-,['WP_000360594.1']
4774_VC1196_MCRBS_CLSTR1587,-,['WP_000360767.1']
5563_VCA0277_MCRBS_CLSTR1913,-,['WP_000361811.1']
4485_VC0524_MCRBS_CLSTR1042,+,"['WP_000361954.1', 'WP_000627006.1', 'WP_000119813.1']"
2098_VC0524_ODB_CLSTR1043,+,['WP_000361954.1']
4984_VC1670_MCRBS_CLSTR1692,+,['WP_000362111.1']
963_VC1111_ODB_CLSTR608,-,['WP_000362278.1']
5537_VCA0210_MCRBS_CLSTR1899,+,['WP_000362857.1']
1415_VC0992_ODB_CLSTR797,-,['WP_000364240.1']
844_VC0694_ODB_CLSTR198,-,"['WP_000364257.1', 'WP_000947378.1']"
1813_VC0873_ODB_CLSTR928,-,['WP_000364592.1']
2244_VCA0047_ODB_CLSTR1100,-,"['WP_000364999.1', 'WP_000478180.1']"
733_VC2001_ODB_CLSTR481,+,['WP_000365085.1']
5505_VCA0133_MCRBS_CLSTR508,+,"['WP_000365205.1', 'WP_000027380.1']"
1387_VCA0355_ODB_CLSTR776,+,['WP_000365424.1']
5004_VC1707_MCRBS_CLSTR1701,-,['WP_000366101.1']
5184_VC2129_MCRBS_CLSTR152,-,"['WP_000367979.1', 'WP_000880258.1', 'WP_000012402.1', 'WP_001030089.1', 'WP_000752739.1', 'WP_001234824.1', 'WP_000079330.1', 'WP_001881834.1', 'WP_001190986.1']"
1041_VC0286_ODB_CLSTR643,-,['WP_000371412.1']
1406_VC1065_ODB_CLSTR795,-,['WP_000371948.1']
959_VC0517_ODB_CLSTR604,-,['WP_000372618.1']
5878_VCA0907_MCRBS_CLSTR2105,-,"['WP_000372763.1', 'WP_000445093.1', 'WP_000905972.1']"
2715_VC2196_ODB_CLSTR229,-,"['WP_000373284.1', 'WP_001182097.1', 'WP_001911822.1', 'WP_001225051.1']"
3193_VC2196_ODB_CLSTR229,-,"['WP_000373284.1', 'WP_001182097.1', 'WP_001911822.1']"
3450_VC2196_ODB_CLSTR1303,-,"['WP_000373284.1', 'WP_001182097.1']"
2279_VC1713_ODB_CLSTR1122,+,['WP_000373561.1']
5818_VCA0786_MCRBS_CLSTR2070,+,['WP_000375433.1']
642_VCA1055_ODB_CLSTR429,+,['WP_000375525.1']
3159_VC2403_ODB_CLSTR22,-,"['WP_000376398.1', 'WP_000587839.1', 'WP_000621834.1', 'WP_001091880.1', 'WP_000725937.1', 'WP_001137975.1']"
2121_VC2336_ODB_CLSTR1045,-,['WP_000376453.1']
2704_VC2515_ODB_CLSTR1059,-,"['WP_000376481.1', 'WP_000019311.1', 'WP_000265516.1', 'WP_001187994.1', 'WP_001887761.1', 'WP_000083183.1']"
2166_VC2515_ODB_CLSTR1059,-,['WP_000376481.1']
5906_VCA0965_MCRBS_CLSTR2123,+,['WP_000376707.1']
4886_VC1444_MCRBS_CLSTR1642,+,"['WP_000377954.1', 'WP_000376700.1']"
1134_VC0004_ODB_CLSTR669,-,['WP_000378235.1']
822_VC2702_ODB_CLSTR528,+,['WP_000378642.1']
894_VCA0955_ODB_CLSTR572,-,['WP_000378739.1']
2904_VC0886_ODB_CLSTR1280,-,"['WP_000379749.1', 'WP_000578705.1']"
1121_VC2382_ODB_CLSTR667,+,['WP_000381501.1']
140_VC0192_ODB_CLSTR124,-,['WP_000381934.1']
2176_VC2535_ODB_CLSTR1068,-,['WP_000382645.1']
641_VCA1020_ODB_CLSTR428,-,['WP_000382702.1']
4740_VC1118_MCRBS_CLSTR1376,+,"['WP_000383061.1', 'WP_000127634.1', 'WP_000684176.1', 'WP_001145047.1', 'WP_000935148.1', 'WP_001229555.1', 'WP_000881186.1', 'WP_001234232.1']"
631_VCA0082_ODB_CLSTR418,-,['WP_000383981.1']
936_VC2472_ODB_CLSTR590,+,['WP_000384066.1']
4396_VC0334_MCRBS_CLSTR1464,+,['WP_000384299.1']
2034_VC0125_ODB_CLSTR1019,+,['WP_000384387.1']
383_VCA0830_ODB_CLSTR252,+,['WP_000384531.1']
228_VCA0653_ODB_CLSTR178,-,['WP_000386199.1']
2368_VC0342_ODB_CLSTR1162,-,['WP_000386325.1']
876_VC1712_ODB_CLSTR557,-,['WP_000386715.1']
2778_VC2139_ODB_CLSTR1248,-,"['WP_000387035.1', 'WP_001214990.1']"
3017_VC2591_ODB_CLSTR25,-,"['WP_000387269.1', 'WP_000529940.1']"
260_VC1048_ODB_CLSTR208,+,['WP_000387679.1']
5601_VCA0340_MCRBS_CLSTR1940,+,['WP_000393074.1']
393_VC0605_ODB_CLSTR257,+,['WP_000393917.1']
5445_VC2734_MCRBS_CLSTR1857,-,['WP_000394676.1']
5268_VC2334_MCRBS_CLSTR1801,+,"['WP_000394852.1', 'WP_000275214.1']"
5551_VCA0246_MCRBS_CLSTR1908,-,['WP_000395341.1']
1718_VC1588_ODB_CLSTR898,-,['WP_000395771.1']
4238_VC2501_ODB_CLSTR1175,+,"['WP_000397172.1', 'WP_001141712.1']"
2394_VC2501_ODB_CLSTR1176,+,['WP_000397172.1']
726_VCA0207_ODB_CLSTR478,-,['WP_000400328.1']
602_VC2175_ODB_CLSTR394,-,['WP_000400335.1']
5524_VCA0181_MCRBS_CLSTR1891,+,['WP_000400692.1']
1184_VC1560_ODB_CLSTR698,+,['WP_000400805.1']
841_VC1695_ODB_CLSTR540,-,['WP_000400843.1']
2522_VC1159_ODB_CLSTR1191,+,['WP_000400868.1']
5032_VC1793_MCRBS_CLSTR1712,-,['WP_000401420.1']
113_VCA0753_ODB_CLSTR106,+,['WP_000402446.1']
5687_VCA0492_MCRBS_CLSTR2002,+,['WP_000403010.1']
5627_VCA0382_MCRBS_CLSTR1959,+,['WP_000403014.1']
1050_VC2442_ODB_CLSTR649,+,['WP_000404204.1']
1324_VC2231_ODB_CLSTR762,+,['WP_000404358.1']
2842_VC2141_ODB_CLSTR1263,-,"['WP_000405330.1', 'WP_000052031.1']"
5527_VCA0188_MCRBS_CLSTR1894,+,['WP_000407067.1']
4079_VCA0387_ODB_CLSTR1382,+,['WP_000409153.1']
2165_VC2514_ODB_CLSTR1058,-,['WP_000410586.1']
246_VC0940_ODB_CLSTR195,-,['WP_000410937.1']
5040_VC1811_MCRBS_CLSTR1719,-,['WP_000410960.1']
5577_VCA0303_MCRBS_CLSTR1923,+,['WP_000411106.1']
5668_VCA0465_MCRBS_CLSTR1989,+,['WP_000411109.1']
3757_VC1392_ODB_CLSTR1334,+,['WP_000411504.1']
3616_VCA0690_ODB_CLSTR11,-,"['WP_000412014.1', 'WP_001225698.1']"
655_VCA0690_ODB_CLSTR435,-,['WP_000412014.1']
3725_VC1992_ODB_CLSTR1329,+,['WP_000412706.1']
4877_VC1417_MCRBS_CLSTR1639,+,"['WP_000413970.1', 'WP_000376836.1', 'WP_000771534.1']"
5495_VCA0085_MCRBS_CLSTR1878,+,['WP_000414469.1']
230_VC1355_ODB_CLSTR180,+,['WP_000414772.1']
158_VCA0687_ODB_CLSTR139,+,['WP_000414891.1']
5663_VCA0450_MCRBS_CLSTR1985,+,['WP_000415563.1']
5661_VCA0448_MCRBS_CLSTR1983,+,['WP_000415748.1']
5605_VCA0344_MCRBS_CLSTR1942,+,['WP_000415750.1']
5345_VC2503_MCRBS_CLSTR1828,+,['WP_000416450.1']
5070_VC1870_MCRBS_CLSTR1728,+,['WP_000417707.1']
2086_VC2426_ODB_CLSTR1035,+,['WP_000418747.1']
2734_VC0681_ODB_CLSTR242,+,"['WP_000420406.1', 'WP_000006088.1', 'WP_000071968.1']"
985_VC0652_ODB_CLSTR513,-,"['WP_000421327.1', 'WP_000872504.1']"
798_VC0652_ODB_CLSTR513,-,['WP_000421327.1']
5560_VCA0271_MCRBS_CLSTR1911,+,['WP_000422463.1']
2076_VC0463_ODB_CLSTR1030,+,['WP_000422572.1']
5909_VCA0976_MCRBS_CLSTR96,+,"['WP_000422925.1', 'WP_000074814.1']"
4999_VC1699_MCRBS_CLSTR1699,+,['WP_000422989.1']
1604_VC1126_ODB_CLSTR855,-,"['WP_000423489.1', 'WP_001262240.1', 'WP_000109998.1']"
2527_VC1126_ODB_CLSTR855,-,"['WP_000423489.1', 'WP_001262240.1']"
3870_VC1126_ODB_CLSTR855,-,['WP_000423489.1']
3874_VC2384_ODB_CLSTR1353,-,['WP_000423593.1']
3042_VC0761_ODB_CLSTR980,+,"['WP_000424767.1', 'WP_000732723.1']"
384_VC2483_ODB_CLSTR27,-,"['WP_000425586.1', 'WP_001215918.1']"
26_VC2483_ODB_CLSTR27,-,['WP_000425586.1']
5390_VC2621_MCRBS_CLSTR1845,-,['WP_000426028.1']
5071_VC1871_MCRBS_CLSTR1729,+,['WP_000426107.1']
1227_VCA0084_ODB_CLSTR716,-,['WP_000426186.1']
5681_VCA0484_MCRBS_CLSTR1997,+,['WP_000426470.1']
1136_VCA0161_ODB_CLSTR671,-,['WP_000427054.1']
4059_VC0552_ODB_CLSTR1377,+,['WP_000428698.1']
984_VCA0739_ODB_CLSTR623,-,['WP_000429067.1']
5569_VCA0293_MCRBS_CLSTR1916,+,['WP_000429495.1']
2894_VC0944_ODB_CLSTR210,-,"['WP_000431344.1', 'WP_000042591.1']"
1472_VC0944_ODB_CLSTR810,-,['WP_000431344.1']
4938_VC1572_MCRBS_CLSTR901,+,"['WP_000431625.1', 'WP_000196504.1']"
214_VCA1071_ODB_CLSTR166,-,['WP_000431680.1']
4362_VC0262_MCRBS_CLSTR1451,+,"['WP_000433078.1', 'WP_000236728.1']"
2228_VC2163_ODB_CLSTR1093,-,['WP_000433304.1']
1726_VC1662_ODB_CLSTR905,-,['WP_000436139.1']
1395_VC0460_ODB_CLSTR784,-,['WP_000437941.1']
4726_VC1080_MCRBS_CLSTR60,+,"['WP_000438236.1', 'WP_000215322.1', 'WP_001007798.1', 'WP_000029435.1', 'WP_001130104.1', 'WP_000227833.1', 'WP_001191578.1', 'WP_001177846.1']"
5396_VC2628_MCRBS_CLSTR145,-,"['WP_000439805.1', 'WP_000818616.1']"
2090_VC0208_ODB_CLSTR1037,-,['WP_000440285.1']
2542_VC0055_ODB_CLSTR1197,+,['WP_000443976.1']
5038_VC1801_MCRBS_CLSTR1718,-,"['WP_000444114.1', 'WP_000895452.1']"
4443_VC0438_MCRBS_CLSTR246,+,"['WP_000444259.1', 'WP_000954087.1', 'WP_000973535.1']"
2620_VC0438_ODB_CLSTR1206,+,"['WP_000444259.1', 'WP_000954087.1']"
5106_VC1938_MCRBS_CLSTR1744,+,['WP_000444695.1']
5752_VCA0638_MCRBS_CLSTR547,-,"['WP_000445873.1', 'WP_000646058.1']"
857_VCA0638_ODB_CLSTR547,-,['WP_000445873.1']
5314_VC2440_MCRBS_CLSTR1818,-,['WP_000447090.1']
5290_VC2380_MCRBS_CLSTR1810,+,['WP_000447408.1']
1729_VC2044_ODB_CLSTR908,-,['WP_000447541.1']
2772_VC2769_ODB_CLSTR1120,-,"['WP_000450922.1', 'WP_000729881.1', 'WP_000226753.1']"
722_VC1168_ODB_CLSTR475,-,['WP_000453414.1']
4024_VC0786_ODB_CLSTR1373,-,['WP_000453458.1']
4738_VC1112_MCRBS_CLSTR895,+,"['WP_000453785.1', 'WP_000175226.1', 'WP_000063017.1', 'WP_001243139.1']"
1390_VC1617_ODB_CLSTR779,-,['WP_000453914.1']
5638_VCA0402_MCRBS_CLSTR1965,+,['WP_000453957.1']
4363_VC0264_MCRBS_CLSTR1452,+,['WP_000454280.1']
5836_VCA0817_MCRBS_CLSTR1325,+,"['WP_000456055.1', 'WP_010895483.1']"
5943_VCA1052_MCRBS_CLSTR2141,-,['WP_000456110.1']
2549_VC2672_ODB_CLSTR1137,-,"['WP_000456236.1', 'WP_001066162.1']"
2326_VC2672_ODB_CLSTR1137,-,['WP_000456236.1']
2844_VC2121_ODB_CLSTR1264,-,"['WP_000456297.1', 'WP_000840982.1']"
2085_VC0839_ODB_CLSTR1034,+,['WP_000456980.1']
629_VC1955_ODB_CLSTR416,-,['WP_000457165.1']
3831_VCA0077_ODB_CLSTR1347,-,['WP_000457419.1']
955_VC0163_ODB_CLSTR600,-,['WP_000458935.1']
1806_VCA0569_ODB_CLSTR925,+,['WP_000459082.1']
1116_VC2695_ODB_CLSTR662,+,['WP_000459569.1']
4982_VC1668_MCRBS_CLSTR1690,-,['WP_000459686.1']
2882_VC1290_ODB_CLSTR1271,-,"['WP_000460392.1', 'WP_000338507.1']"
1_VC1843_ODB_CLSTR2,-,"['WP_000460767.1', 'WP_000568056.1']"
1611_VC2031_ODB_CLSTR861,+,['WP_000461418.1']
4859_VC1365_MCRBS_CLSTR791,+,"['WP_000461675.1', 'WP_000710446.1']"
2001_VC1365_ODB_CLSTR1009,+,['WP_000461675.1']
2500_VC0647_ODB_CLSTR1051,+,"['WP_000462070.1', 'WP_000055654.1']"
2154_VC0647_ODB_CLSTR1051,+,['WP_000462070.1']
1223_VC1293_ODB_CLSTR712,-,['WP_000462147.1']
2264_VCA0137_ODB_CLSTR961,-,['WP_000462370.1']
1553_VC1718_ODB_CLSTR836,+,['WP_000462426.1']
5194_VC2162_MCRBS_CLSTR1093,-,"['WP_000462611.1', 'WP_000433304.1']"
1975_VC0560_ODB_CLSTR998,+,['WP_000462720.1']
5299_VC2397_MCRBS_CLSTR32,-,"['WP_000462806.1', 'WP_000169466.1', 'WP_000608980.1']"
387_VC2397_ODB_CLSTR254,-,"['WP_000462806.1', 'WP_000621097.1']"
4793_VC1229_MCRBS_CLSTR1600,-,['WP_000462872.1']
